-0.586049 -0.083943 -0.000427 0.001834 0.000107 -0.001592 -0.566262 -0.080931
0.059078 0.394065 -0.001534 0.000772 0.001516 0.000124 0.044998 0.312944
0.027759 0.228816 -0.000966 0.000489 0.000862 0.000176 0.016949 0.132150
0.015161 0.021752 -0.000149 0.000202 0.000001 0.000135 0.009745 -0.077190
0.025933 -0.192115 0.000798 0.000017 -0.000945 0.000018 0.025749 -0.278327
0.056687 -0.375061 0.001723 0.000010 -0.001842 -0.000134 0.059125 -0.434429
0.096537 -0.494049 0.002472 0.000201 -0.002575 -0.000275 0.097049 -0.515786
0.129637 -0.526926 0.002921 0.000554 -0.003067 -0.000361 0.122770 -0.505310
0.139030 -0.466172 0.003009 0.000993 -0.003289 -0.000362 0.119702 -0.401262
0.110811 -0.319649 0.002745 0.001425 -0.003260 -0.000269 0.075497 -0.216899
0.037619 -0.108450 0.002202 0.001766 -0.003040 -0.000095 -0.014840 0.022591
-0.079280 0.137397 0.001492 0.001964 -0.002709 0.000130 -0.147428 0.284958
-0.229681 0.384325 0.000735 0.002008 -0.002345 0.000371 -0.309772 0.536403
-0.395844 0.600617 0.000033 0.001916 -0.002012 0.000597 -0.482604 0.746680
-0.555231 0.760876 -0.000557 0.001728 -0.001739 0.000792 -0.642852 0.893006
-0.684034 0.849021 -0.001018 0.001479 -0.001527 0.000959 -0.767137 0.962378
-0.760886 0.859615 -0.001372 0.001184 -0.001348 0.001119 -0.835257 0.952289
-0.770245 0.797621 -0.001652 0.000839 -0.001162 0.001304 -0.833233 0.870058
-0.705042 0.676854 -0.001887 0.000420 -0.000931 0.001541 -0.755603 0.731083
-0.568268 0.517469 -0.002081 -0.000093 -0.000634 0.001844 -0.606746 0.556350
-0.373289 0.342838 -0.002218 -0.000699 -0.000276 0.002204 -0.401038 0.369460
-0.142723 0.176154 -0.002260 -0.001362 0.000115 0.002578 -0.161696 0.193449
0.094149 0.037143 -0.002176 -0.002005 0.000488 0.002904 0.081773 0.047687
0.305293 -0.060694 -0.001952 -0.002523 0.000787 0.003104 0.297400 -0.054760
0.460744 -0.111885 -0.001610 -0.002808 0.000964 0.003107 0.455516 -0.108868
0.537653 -0.119451 -0.001205 -0.002779 0.000992 0.002863 0.533751 -0.118099
0.524650 -0.093826 -0.000814 -0.002406 0.000871 0.002362 0.521355 -0.093303
0.424560 -0.050337 -0.000513 -0.001725 0.000632 0.001640 0.421859 -0.050172
0.254684 -0.005664 -0.000355 -0.000836 0.000329 0.000776 0.253250 -0.005646
0.044271 0.025967 -0.000347 0.000116 0.000027 -0.000118 0.045305 0.025939
-0.170562 0.035980 -0.000451 0.000976 -0.000212 -0.000920 -0.165658 0.036052
-0.353611 0.023200 -0.000587 0.001615 -0.000341 -0.001516 -0.343663 0.023680
-0.475642 -0.006334 -0.000663 0.001952 -0.000342 -0.001825 -0.460170 -0.004947
-0.520167 -0.041486 -0.000600 0.001977 -0.000226 -0.001816 -0.499741 -0.038608
0.025416 0.188949 -0.000924 0.000918 0.001072 0.000285 0.004300 0.099829
-0.008319 0.003417 -0.000177 0.000549 0.000183 0.000329 -0.024785 -0.090707
-0.019985 -0.197258 0.000759 0.000212 -0.000835 0.000279 -0.029907 -0.281421
-0.007335 -0.375209 0.001736 0.000012 -0.001827 0.000159 -0.011423 -0.434410
0.023261 -0.494389 0.002583 0.000005 -0.002646 0.000007 0.021782 -0.516369
0.058252 -0.527792 0.003147 0.000181 -0.003178 -0.000135 0.054437 -0.505272
